Area Code,Year,Env_Local_Authority_Name,Clinical_Area_Name,Sex,Age,PM2.5_Total,PM2.5_Anthropogenic,PM2.5_Non_Anthropogenic,Condition,Value,Count,Denominator,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Compared to England value or percentiles,Time period
E08000034,2022,Kirklees,Kirklees,Persons,18+ yrs,7.0964,6.7999,0.2965,CKD,4.467741845,15951.0,357026.0,4.400472503,4.535755312,4.362170663,4.575594789,Not compared,2022/23
E08000034,2022,Kirklees,Kirklees,Persons,6+ yrs,7.0964,6.7999,0.2965,Asthma,7.588811103,32336.0,426101.0,7.509654171,7.668535257,7.464377504,7.715016687,Higher 99.8,2022/23
E08000034,2022,Kirklees,Kirklees,Male,All ages,7.0964,6.7999,0.2965,Alcohol-related CVD,1433.284742,2719.28,215001.0,1379.285744,1488.837235,1348.862402,1521.295662,Similar,2022/23
E08000034,2022,Kirklees,Kirklees,Female,All ages,7.0964,6.7999,0.2965,Alcohol-related CVD,221.4228217,484.86,222592.0,202.111755,242.0783969,191.5824577,254.360254,Similar,2022/23
E08000034,2022,Kirklees,Kirklees,Persons,All ages,7.0964,6.7999,0.2965,Alcohol-related CVD,779.7493192,3204.14,437593.0,752.9413253,807.2669225,737.8095243,823.3285803,Similar,2022/23
E08000034,2023,Kirklees,Kirklees,Persons,18+ yrs,6.9641,6.4403,0.5238,CKD,4.64050027,16771.0,361405.0,4.572383989,4.709347987,4.533575093,4.749670433,Not compared,2023/24
E08000034,2023,Kirklees,Kirklees,Persons,6+ yrs,6.9641,6.4403,0.5238,Asthma,7.551310634,32550.0,431051.0,7.472715047,7.630467596,7.427842802,7.676531762,Higher 99.8,2023/24
E08000034,2023,Kirklees,Kirklees,Male,All ages,6.9641,6.4403,0.5238,Alcohol-related CVD,1503.16422045193,2891.97999999999,217136.0,1448.21231307077,1559.64837390454,1417.22998336284,1592.6381713356,Similar,2023/24
E08000034,2023,Kirklees,Kirklees,Female,All ages,6.9641,6.4403,0.5238,Alcohol-related CVD,226.193055271273,499.67,224897.0,206.735996478186,246.983811261542,196.117966720929,259.340532050974,Similar,2023/24
E08000034,2023,Kirklees,Kirklees,Persons,All ages,6.9641,6.4403,0.5238,Alcohol-related CVD,813.913212222554,3391.64999999999,442033.0,786.695028376975,841.831378555541,771.322364831266,858.121370156011,Similar,2023/24
E08000011,2012,Knowsley,Knowsley,Persons,18+ yrs,10.5391,8.4142,2.1249,CKD,4.468928738,5477.0,122557.3358,4.35456,4.585465093,4.2899026,4.654601432,Not compared,2012/13
E08000011,2014,Knowsley,Knowsley,Persons,18+ yrs,10.3129,8.2435,2.0694,CKD,4.143103507,5104.0,123192.6741,4.032987441,4.255396329,3.971113391,4.321756413,Not compared,2014/15
E08000011,2015,Knowsley,Knowsley,Persons,18+ yrs,8.7242,7.6103,1.1139,CKD,4.657366932,5796.0,124448.0,4.541515765,4.775341152,4.476225043,4.845025491,Not compared,2015/16
E08000011,2016,Knowsley,Knowsley,Persons,18+ yrs,9.4907,9.0226,0.4681,CKD,4.730820243,5921.0,125158.0,4.614425557,4.84932143,4.548702935,4.919406046,Not compared,2016/17
E08000011,2016,Knowsley,Knowsley,Male,All ages,9.4907,9.0226,0.4681,Alcohol-related CVD,1693.23816,1021.13,70770.0,1587.534661,1803.954028,1528.867188,1869.17263,Worse,2016/17
E08000011,2016,Knowsley,Knowsley,Female,All ages,9.4907,9.0226,0.4681,Alcohol-related CVD,293.6064064,223.69,77158.0,256.0128216,335.1226555,236.0729792,360.1548899,Worse,2016/17
E08000011,2016,Knowsley,Knowsley,Persons,All ages,9.4907,9.0226,0.4681,Alcohol-related CVD,912.7987161,1244.82,147928.0,862.1722291,965.5942072,833.9701626,996.6327345,Worse,2016/17
E08000011,2017,Knowsley,Knowsley,Persons,18+ yrs,8.4637,8.102,0.3617,CKD,4.759298479,6000.0,126069.0,4.642950799,4.877735703,4.577305197,4.947709204,Not compared,2017/18
E08000011,2017,Knowsley,Knowsley,Male,All ages,8.4637,8.102,0.3617,Alcohol-related CVD,1736.796723,1061.74,71041.0,1630.834319,1847.684284,1571.978831,1912.977655,Worse,2017/18
E08000011,2017,Knowsley,Knowsley,Female,All ages,8.4637,8.102,0.3617,Alcohol-related CVD,302.8131591,232.85,77526.0,264.8280788,344.6787276,244.6456736,369.9000433,Worse,2017/18
E08000011,2017,Knowsley,Knowsley,Persons,All ages,8.4637,8.102,0.3617,Alcohol-related CVD,939.2489072,1294.59,148567.0,888.206054,992.435181,859.7526104,1023.691922,Worse,2017/18
E08000011,2018,Knowsley,Knowsley,Persons,18+ yrs,8.9456,8.602,0.3436,CKD,5.011801731,6370.0,127100.0,4.893243138,5.132417656,4.826151947,5.203778964,Not compared,2018/19
E08000011,2018,Knowsley,Knowsley,Male,All ages,8.9456,8.602,0.3436,Alcohol-related CVD,1736.424804,1076.91,71707.0,1631.675283,1846.007828,1573.477749,1910.5237,Worse,2018/19
E08000011,2018,Knowsley,Knowsley,Female,All ages,8.9456,8.602,0.3436,Alcohol-related CVD,318.1861099,248.31,78335.0,279.4826037,360.7118479,258.8629697,386.2966993,Worse,2018/19
E08000011,2018,Knowsley,Knowsley,Persons,All ages,8.9456,8.602,0.3436,Alcohol-related CVD,948.4878408,1325.22,150042.0,897.5075558,1001.58347,869.0775912,1032.780182,Worse,2018/19
E08000011,2019,Knowsley,Knowsley,Persons,18+ yrs,9.1565,8.7019,0.4546,CKD,5.018372293,6419.0,127910.0,4.899782485,5.13900601,4.833115831,5.209915157,Not compared,2019/20
E08000011,2019,Knowsley,Knowsley,Male,All ages,9.1565,8.7019,0.4546,Alcohol-related CVD,1774.086457,1122.28,72572.0,1669.148361,1883.765434,1610.80086,1948.310929,Worse,2019/20
E08000011,2019,Knowsley,Knowsley,Female,All ages,9.1565,8.7019,0.4546,Alcohol-related CVD,303.903341,239.07,79221.0,266.2530272,345.3468743,246.2261365,370.3001577,Worse,2019/20
E08000011,2019,Knowsley,Knowsley,Persons,All ages,9.1565,8.7019,0.4546,Alcohol-related CVD,961.6975394,1361.35,151793.0,910.7000919,1014.782142,882.2476037,1045.964698,Worse,2019/20
E08000011,2020,Knowsley,Knowsley,Persons,18+ yrs,7.5592,6.9569,0.6022,CKD,4.87596103,6266.0,128508.0,4.759483586,4.994481386,4.693522419,5.064677955,Not compared,2020/21
E08000011,2020,Knowsley,Knowsley,Persons,6+ yrs,7.5592,6.9569,0.6022,Asthma,6.753450584,10241.0,151641.0,6.627986751,6.880550568,6.556850622,6.955134704,Higher 99.8,2020/21
E08000011,2020,Knowsley,Knowsley,Male,All ages,7.5592,6.9569,0.6022,Alcohol-related CVD,1404.54817,901.99,73346.0,1311.837033,1501.944676,1260.509072,1559.394052,Worse,2020/21
E08000011,2020,Knowsley,Knowsley,Female,All ages,7.5592,6.9569,0.6022,Alcohol-related CVD,261.8284143,206.08,80062.0,226.9602199,300.4959833,208.5334461,323.8524732,Worse,2020/21
E08000011,2020,Knowsley,Knowsley,Persons,All ages,7.5592,6.9569,0.6022,Alcohol-related CVD,773.298614,1108.07,153408.0,727.8587124,820.8048404,702.5992963,848.7655702,Worse,2020/21
E08000011,2021,Knowsley,Knowsley,Persons,18+ yrs,8.0467,7.539,0.5076,CKD,5.097079886,6605.0,129584.0,4.97847632,5.217696293,4.911509888,5.288843484,Not compared,2021/22
E08000011,2021,Knowsley,Knowsley,Persons,16+ yrs,8.0467,7.539,0.5076,Type 2 Diabetes,8.792,10961.0,124681.0,8.41831475845482,9.20956346112752,,,Not compared,2021
E08000011,2021,Knowsley,Knowsley,Persons,6+ yrs,8.0467,7.539,0.5076,Asthma,6.81479837,10437.0,153152.0,6.689591401,6.941622271,6.618501857,7.016121234,Higher 99.8,2021/22
E08000011,2021,Knowsley,Knowsley,Male,All ages,8.0467,7.539,0.5076,Alcohol-related CVD,1695.938824,1092.93,74016.0,1594.007367,1802.538285,1537.359701,1865.288209,Worse,2021/22
E08000011,2021,Knowsley,Knowsley,Female,All ages,8.0467,7.539,0.5076,Alcohol-related CVD,294.0715565,234.07,80962.0,257.2244658,334.6725246,237.6423426,359.1293094,Worse,2021/22
E08000011,2021,Knowsley,Knowsley,Persons,All ages,8.0467,7.539,0.5076,Alcohol-related CVD,920.6361465,1327.0,154978.0,871.1108609,972.2149934,843.4916681,1002.520134,Worse,2021/22
E08000011,2022,Knowsley,Knowsley,Persons,18+ yrs,8.7558,8.2456,0.5102,CKD,5.114590879,6637.0,129766.0,4.995767836,5.235422902,4.928894559,5.306469535,Not compared,2022/23
E08000011,2022,Knowsley,Knowsley,Persons,6+ yrs,8.7558,8.2456,0.5102,Asthma,7.013434826,10780.0,153705.0,6.886721609,7.141749229,6.81490466,7.21694858,Higher 99.8,2022/23
E08000011,2022,Knowsley,Knowsley,Male,All ages,8.7558,8.2456,0.5102,Alcohol-related CVD,1870.708056,1221.98,75222.0,1764.599398,1981.406044,1705.509712,2046.497009,Worse,2022/23
E08000011,2022,Knowsley,Knowsley,Female,All ages,8.7558,8.2456,0.5102,Alcohol-related CVD,334.6119153,267.02,81881.0,295.2928177,377.6684961,274.2836342,403.5348936,Worse,2022/23
E08000011,2022,Knowsley,Knowsley,Persons,All ages,8.7558,8.2456,0.5102,Alcohol-related CVD,1026.117591,1489.0,157103.0,974.0260052,1080.245684,944.9202523,1112.015854,Worse,2022/23
E08000011,2023,Knowsley,Knowsley,Persons,18+ yrs,6.9229,6.3403,0.5826,CKD,5.3194737,6970.0,131028.0,5.199117958,5.44180706,5.130972018,5.514068315,Not compared,2023/24
E08000011,2023,Knowsley,Knowsley,Persons,6+ yrs,6.9229,6.3403,0.5826,Asthma,7.104560229,11038.0,155365.0,6.977911336,7.232788695,6.90589291,7.308146691,Higher 99.8,2023/24
E08000011,2023,Knowsley,Knowsley,Male,All ages,6.9229,6.3403,0.5826,Alcohol-related CVD,2124.28312813782,1407.34,76188.0,2011.93659689756,2241.15020944826,1949.22151742052,2309.77881813634,Worse,2023/24
E08000011,2023,Knowsley,Knowsley,Female,All ages,6.9229,6.3403,0.5826,Alcohol-related CVD,355.770056731162,284.74,83055.0,315.286483369256,399.974160368822,293.600891612508,426.496711011154,Worse,2023/24
E08000011,2023,Knowsley,Knowsley,Persons,All ages,6.9229,6.3403,0.5826,Alcohol-related CVD,1152.84181118133,1692.08,159243.0,1097.92952476895,1209.76527035684,1067.18673608447,1243.14013395759,Worse,2023/24
E08000035,2012,Leeds,Leeds,Persons,18+ yrs,10.8345,8.8257,2.0089,CKD,3.800174848,25099.0,660469.6101,3.754276563,3.846483146,3.728126715,3.873475738,Not compared,2012/13
E08000035,2014,Leeds,Leeds,Persons,18+ yrs,10.7183,8.7084,2.0099,CKD,3.383978762,22998.0,679614.1944,3.341215036,3.427145657,3.316835264,3.452351424,Not compared,2014/15
E08000035,2015,Leeds,Leeds,Persons,18+ yrs,8.5108,7.5041,1.0067,CKD,3.255650697,22539.0,692304.0,3.214104863,3.297593734,3.190389675,3.322121893,Not compared,2015/16
E08000035,2016,Leeds,Leeds,Persons,18+ yrs,9.2986,8.8341,0.4645,CKD,3.162867587,22194.0,701705.0,3.122163881,3.20396419,3.098909666,3.228021995,Not compared,2016/17
E08000035,2016,Leeds,Leeds,Male,All ages,9.2986,8.8341,0.4645,Alcohol-related CVD,1232.394001,3510.96,385822.0,1191.212678,1274.616001,1167.945331,1299.247232,Better,2016/17
E08000035,2016,Leeds,Leeds,Female,All ages,9.2986,8.8341,0.4645,Alcohol-related CVD,210.9069276,734.6,400917.0,195.8166646,226.8447614,187.4997824,236.2682353,Similar,2016/17
E08000035,2016,Leeds,Leeds,Persons,All ages,9.2986,8.8341,0.4645,Alcohol-related CVD,668.0254341,4245.56,786739.0,647.9638257,688.5474889,636.607831,700.5071085,Better,2016/17
E08000035,2017,Leeds,Leeds,Persons,18+ yrs,8.3417,7.9781,0.3636,CKD,3.136926475,22324.0,711652.0,3.096651319,3.177589318,3.073722335,3.201311075,Not compared,2017/18
E08000035,2017,Leeds,Leeds,Male,All ages,8.3417,7.9781,0.3636,Alcohol-related CVD,1207.805095,3521.9,388746.0,1167.61014,1249.014198,1144.899359,1273.054104,Better,2017/18
E08000035,2017,Leeds,Leeds,Female,All ages,8.3417,7.9781,0.3636,Alcohol-related CVD,206.3384441,727.23,404388.0,191.5198061,221.9937325,183.3545405,231.2512934,Better,2017/18
E08000035,2017,Leeds,Leeds,Persons,All ages,8.3417,7.9781,0.3636,Alcohol-related CVD,656.600537,4249.13,793134.0,636.9101141,676.7426949,625.7641432,688.4808708,Better,2017/18
E08000035,2018,Leeds,Leeds,Persons,18+ yrs,8.9153,8.5814,0.3339,CKD,3.104345207,22676.0,730460.0,3.064764979,3.144303482,3.042221269,3.167620062,Not compared,2018/19
E08000035,2018,Leeds,Leeds,Male,All ages,8.9153,8.5814,0.3339,Alcohol-related CVD,1163.351652,3432.52,390590.0,1124.103951,1203.602592,1101.934304,1227.08701,Better,2018/19
E08000035,2018,Leeds,Leeds,Female,All ages,8.9153,8.5814,0.3339,Alcohol-related CVD,191.4394648,682.41,407106.0,177.2572995,206.4490421,169.4545014,215.3318287,Better,2018/19
E08000035,2018,Leeds,Leeds,Persons,All ages,8.9153,8.5814,0.3339,Alcohol-related CVD,629.1372241,4114.93,797696.0,609.965777,648.7557057,599.1168705,660.1906276,Better,2018/19
E08000035,2019,Leeds,Leeds,Persons,18+ yrs,9.262,8.8378,0.4242,CKD,3.010994978,22182.0,736700.0,2.972225577,3.050140197,2.950077139,3.073056405,Not compared,2019/20
E08000035,2019,Leeds,Leeds,Male,All ages,9.262,8.8378,0.4242,Alcohol-related CVD,1152.532344,3454.17,393419.0,1113.862167,1192.187852,1092.017309,1215.324025,Better,2019/20
E08000035,2019,Leeds,Leeds,Female,All ages,9.262,8.8378,0.4242,Alcohol-related CVD,185.7286319,669.14,411221.0,171.8437878,200.4317903,164.2082005,209.1354146,Better,2019/20
E08000035,2019,Leeds,Leeds,Persons,All ages,9.262,8.8378,0.4242,Alcohol-related CVD,622.4440526,4123.31,804640.0,603.5062203,641.8230173,592.789306,653.1182117,Better,2019/20
E08000035,2020,Leeds,Leeds,Persons,18+ yrs,7.6931,7.1707,0.5224,CKD,2.875983222,21214.0,737626.0,2.83807661,2.914266586,2.816431504,2.936680589,Not compared,2020/21
E08000035,2020,Leeds,Leeds,Persons,6+ yrs,7.6931,7.1707,0.5224,Asthma,6.201662425,53637.0,864881.0,6.1509923,6.252624327,6.121988502,6.282239993,Lower 99.8,2020/21
E08000035,2020,Leeds,Leeds,Male,All ages,7.6931,7.1707,0.5224,Alcohol-related CVD,848.761906,2564.77,394739.0,815.7548787,882.7471556,797.1715346,902.6118348,Better,2020/21
E08000035,2020,Leeds,Leeds,Female,All ages,7.6931,7.1707,0.5224,Alcohol-related CVD,141.1501255,516.7,413704.0,129.1718914,153.935275,122.6290139,161.5302463,Better,2020/21
E08000035,2020,Leeds,Leeds,Persons,All ages,7.6931,7.1707,0.5224,Alcohol-related CVD,459.7559885,3081.47,808443.0,443.5963364,476.3519438,434.4788979,486.0410669,Better,2020/21
E08000035,2021,Leeds,Leeds,Persons,18+ yrs,7.1876,6.7603,0.4272,CKD,2.865279986,21550.0,752108.0,2.827770928,2.903158652,2.806409718,2.925274116,Not compared,2021/22
E08000035,2021,Leeds,Leeds,Persons,16+ yrs,7.1876,6.7603,0.4272,Type 2 Diabetes,7.207,47291.0,656202.0,7.01131337967509,7.41520504581801,,,Not compared,2021
E08000035,2021,Leeds,Leeds,Persons,6+ yrs,7.1876,6.7603,0.4272,Asthma,6.316553837,55759.0,882744.0,6.266002294,6.367390251,6.237018251,6.396972295,Lower 99.8,2021/22
E08000035,2021,Leeds,Leeds,Male,All ages,7.1876,6.7603,0.4272,Alcohol-related CVD,1041.913693,3205.21,395260.0,1005.740292,1079.044444,985.3221026,1100.717124,Better,2021/22
E08000035,2021,Leeds,Leeds,Female,All ages,7.1876,6.7603,0.4272,Alcohol-related CVD,169.5980974,624.15,414219.0,156.4898169,183.50719,149.2936993,191.7482297,Better,2021/22
E08000035,2021,Leeds,Leeds,Persons,All ages,7.1876,6.7603,0.4272,Alcohol-related CVD,564.7690077,3829.36,809479.0,546.9677818,583.000719,536.9013009,593.6314601,Better,2021/22
E08000035,2022,Leeds,Leeds,Persons,18+ yrs,7.5758,7.249,0.3269,CKD,3.350908118,25492.0,760749.0,3.310667884,3.391508857,3.287705411,3.415209729,Not compared,2022/23
E08000035,2022,Leeds,Leeds,Persons,6+ yrs,7.5758,7.249,0.3269,Asthma,6.37190285,56991.0,894411.0,6.321451454,6.422634927,6.29256562,6.452110255,Lower 99.8,2022/23
E08000035,2022,Leeds,Leeds,Male,All ages,7.5758,7.249,0.3269,Alcohol-related CVD,1100.895061,3425.23,402324.0,1063.980115,1138.754635,1043.128624,1160.844082,Better,2022/23
E08000035,2022,Leeds,Leeds,Female,All ages,7.5758,7.249,0.3269,Alcohol-related CVD,172.0288068,634.73,420159.0,158.8498113,186.0059749,151.6118174,194.2855131,Better,2022/23
E08000035,2022,Leeds,Leeds,Persons,All ages,7.5758,7.249,0.3269,Alcohol-related CVD,594.8165402,4059.96,822483.0,576.6160993,613.4442744,566.3179992,624.3025,Better,2022/23
E08000035,2023,Leeds,Leeds,Persons,18+ yrs,7.3116,6.8097,0.5019,CKD,3.583640223,27753.0,774436.0,3.542431385,3.625200887,3.518904591,3.649449599,Not compared,2023/24
E08000035,2023,Leeds,Leeds,Persons,6+ yrs,7.3116,6.8097,0.5019,Asthma,6.318783287,57542.0,910650.0,6.268957248,6.368885449,6.240477029,6.397945317,Lower 99.8,2023/24
E08000035,2023,Leeds,Leeds,Male,All ages,7.3116,6.8097,0.5019,Alcohol-related CVD,1141.4958788424,3591.71,406933.0,1104.13075099902,1179.79442384481,1083.01461126475,1202.13392077505,Better,2023/24
E08000035,2023,Leeds,Leeds,Female,All ages,7.3116,6.8097,0.5019,Alcohol-related CVD,183.741277056043,682.339999999994,422480.0,170.152166216318,198.123241998186,162.675675505175,206.634613720522,Better,2023/24
E08000035,2023,Leeds,Leeds,Persons,All ages,7.3116,6.8097,0.5019,Alcohol-related CVD,620.295581102484,4274.05,829413.0,601.783259441012,639.231354276832,591.303591291515,650.266153835936,Better,2023/24
E06000016,2012,Leicester,Leicester,Persons,18+ yrs,12.5648,10.4899,2.0748,CKD,3.02614161,8680.0,286833.9,2.964045093,3.08920296,2.928775265,3.126444064,Not compared,2012/13
E06000016,2014,Leicester,Leicester,Persons,18+ yrs,12.5254,10.4551,2.0703,CKD,2.776284071,8218.0,296007.1733,2.717635358,2.835874201,2.684476716,2.870952667,Not compared,2014/15
E06000016,2015,Leicester,Leicester,Persons,18+ yrs,10.6064,9.594,1.0124,CKD,2.620162194,7948.0,303340.0,2.563922169,2.677324834,2.532062438,2.711063858,Not compared,2015/16
E06000016,2016,Leicester,Leicester,Persons,18+ yrs,11.4444,10.8868,0.5576,CKD,2.774721485,8650.0,311743.0,2.717589683,2.832747225,2.685302819,2.866857068,Not compared,2016/17
E06000016,2016,Leicester,Leicester,Male,All ages,11.4444,10.8868,0.5576,Alcohol-related CVD,1501.498197,1567.04,176617.0,1425.424751,1580.469148,1382.884918,1626.800338,Worse,2016/17
E06000016,2016,Leicester,Leicester,Female,All ages,11.4444,10.8868,0.5576,Alcohol-related CVD,230.3524016,298.49,180172.0,204.6079877,258.405001,190.79303,275.2215542,Similar,2016/17
E06000016,2016,Leicester,Leicester,Persons,All ages,11.4444,10.8868,0.5576,Alcohol-related CVD,803.9424456,1865.53,356789.0,767.1848658,841.9809433,746.5765851,864.2659635,Worse,2016/17
E06000016,2017,Leicester,Leicester,Persons,18+ yrs,10.5796,10.1051,0.4745,CKD,2.652421652,8379.0,315900.0,2.596834518,2.708893934,2.565449513,2.74208235,Not compared,2017/18
E06000016,2017,Leicester,Leicester,Male,All ages,10.5796,10.1051,0.4745,Alcohol-related CVD,1470.61885,1558.86,179204.0,1395.975612,1548.112724,1354.238963,1593.579356,Worse,2017/18
E06000016,2017,Leicester,Leicester,Female,All ages,10.5796,10.1051,0.4745,Alcohol-related CVD,226.6990047,297.48,182691.0,201.3213872,254.3559665,187.7049837,270.9364047,Similar,2017/18
E06000016,2017,Leicester,Leicester,Persons,All ages,10.5796,10.1051,0.4745,Alcohol-related CVD,791.2846589,1856.34,361895.0,755.0323318,828.80348,734.7087591,850.7848931,Similar,2017/18
E06000016,2018,Leicester,Leicester,Persons,18+ yrs,10.2674,9.8362,0.4312,CKD,2.547334426,8219.0,322651.0,2.493531467,2.602006516,2.462959916,2.634347463,Not compared,2018/19
E06000016,2018,Leicester,Leicester,Male,All ages,10.2674,9.8362,0.4312,Alcohol-related CVD,1589.809632,1729.43,181679.0,1513.162652,1669.232738,1470.237636,1715.791126,Worse,2018/19
E06000016,2018,Leicester,Leicester,Female,All ages,10.2674,9.8362,0.4312,Alcohol-related CVD,249.3748691,331.21,185415.0,222.8864638,278.1123295,208.6184984,295.3066256,Similar,2018/19
E06000016,2018,Leicester,Leicester,Persons,All ages,10.2674,9.8362,0.4312,Alcohol-related CVD,859.7184535,2060.64,367094.0,822.3282851,898.3472173,801.3362708,920.9609161,Worse,2018/19
E06000016,2019,Leicester,Leicester,Persons,18+ yrs,10.7195,10.2021,0.5174,CKD,2.435444315,8014.0,329057.0,2.383297862,2.488445591,2.353779201,2.519703085,Not compared,2019/20
E06000016,2019,Leicester,Leicester,Male,All ages,10.7195,10.2021,0.5174,Alcohol-related CVD,1907.286965,2140.96,183039.0,1824.667961,1992.590073,1778.259203,2042.513388,Worse,2019/20
E06000016,2019,Leicester,Leicester,Female,All ages,10.7195,10.2021,0.5174,Alcohol-related CVD,276.938674,376.59,186737.0,249.3554432,306.7120686,234.4325293,324.4865367,Worse,2019/20
E06000016,2019,Leicester,Leicester,Persons,All ages,10.7195,10.2021,0.5174,Alcohol-related CVD,1026.172051,2517.55,369776.0,985.7826045,1067.769868,963.0480244,1092.08719,Worse,2019/20
E06000016,2020,Leicester,Leicester,Persons,18+ yrs,8.001,7.4888,0.5122,CKD,2.343638022,7685.0,327909.0,2.29237744,2.39575857,2.263366928,2.426517198,Not compared,2020/21
E06000016,2020,Leicester,Leicester,Persons,6+ yrs,8.001,7.4888,0.5122,Asthma,5.053891059,19886.0,393479.0,4.985859085,5.122586775,4.947030866,5.16279318,Lower 99.8,2020/21
E06000016,2020,Leicester,Leicester,Male,All ages,8.001,7.4888,0.5122,Alcohol-related CVD,1448.452785,1661.46,182510.0,1377.195281,1522.344532,1337.312576,1565.674594,Worse,2020/21
E06000016,2020,Leicester,Leicester,Female,All ages,8.001,7.4888,0.5122,Alcohol-related CVD,196.3574765,269.04,186412.0,173.3203115,221.5757901,161.0073053,236.7235296,Similar,2020/21
E06000016,2020,Leicester,Leicester,Persons,All ages,8.001,7.4888,0.5122,Alcohol-related CVD,774.4196296,1930.5,368922.0,739.6318817,810.3986912,720.1185343,831.4716013,Worse,2020/21
E06000016,2021,Leicester,Leicester,Persons,18+ yrs,8.3279,7.9344,0.3935,CKD,2.473335896,8237.0,333032.0,2.421060738,2.526454799,2.391443353,2.557788964,Not compared,2021/22
